cons_12m,cons_gas_12m,off_peak_forecast_energy,off_peak_forecast_power,imp_cons,margin_net_pow_ele,net_margin,pow_max,churn,off_peak_mean_energy,off_peak_mean_power,off_peak_diff_energy,off_peak_diff_power,origin,channel,discount_energy,active_products,antiquity
794891,0,0.1458839999999999,44.31137796,225.08,23.4,132.77,10.392,0,0.149222,44.26693036,-0.0034180000000000044,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
9270,0,0.120372,40.606701,78.38,74.89,117.17,33.0,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
29989,0,0.1152369999999999,40.606701,407.01,0.86,350.75,20.7,0,0.12272108333333333,40.565971499999996,-0.006417999999999993,3.600000006542814e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
60762,18861,0.1169,40.606701,926.26,24.2,635.36,27.0,0,0.12431883333333332,40.68815609999999,-0.006770000000000012,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
7536,0,0.146694,44.31137796,0.0,27.32,118.28,13.2,0,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
3925,0,0.144038,45.80687796,110.4,16.14,50.12,10.392,0,0.1437645,44.43637546,0.0004079999999999917,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,MULTIPLE,RECENT
105287,206418,0.095558,58.99595196,614.11,0.12,604.29,90.0,1,0.10317791666666666,59.03539751,-0.009341000000000002,0.23669388000000424,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
1750165,7679,0.113323,40.606701,622.26,18.9,701.85,27.569000000000003,0,0.12122066666666664,40.6610035,-0.008501999999999996,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
17720,0,0.0006,0.0,0.0,19.88,219.37,13.2,0,0.0006,0.0,0.0,0.0,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
9054,0,0.1457109999999999,44.31137796,0.0,7.8,125.95,10.392,0,0.15052200000000002,44.29656036,-0.004844999999999988,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
6098,0,0.144902,44.31137796,0.0,12.82,82.88,13.2,0,0.14826341666666662,44.31137526,-0.0034229999999998983,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
5184,0,0.14317,44.31137796,144.57,19.41,67.79,13.8,0,0.1474783333333333,44.34100546,-0.005163999999999891,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
3880,0,0.146694,44.31137796,0.0,33.12,29.33,13.2,0,0.1507005,44.26693026,-0.005149999999999988,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
8000,163301,0.143459,45.30837756,98.22,16.92,90.03,13.2,0,0.1498921666666666,44.44470995999999,-0.007363999999999898,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
16354,0,0.143478,44.31137796,0.0,3.12,189.84,11.5,0,0.14740883333333332,44.26693026,-0.005610000000000004,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
10678,0,0.1640569999999999,44.31137796,0.0,16.66,96.61,13.2,0,0.16617391666666662,44.341005259999996,-0.003573000000000104,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
0,0,0.092453,59.17346796,0.0,0.12,0.0,80.0,0,0.10404441666666668,59.17346796,-0.005794999999999995,0.0,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
59807,0,0.114658,40.606701,18.76,1.14,684.47,17.6,0,0.124191,40.728885,-0.01041199999999999,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
47122,0,0.116908,40.606701,0.0,23.4,258.25,17.32,0,0.124896,40.68815609999999,-0.010238000000000011,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
32343,0,0.1135089999999999,40.606701,385.81,65.4,359.73,43.648,1,0.12363808333333333,40.5795475,-0.01106900000000001,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
3498,0,0.144039,46.30537836,24.91,20.54,23.82,10.392,0,0.150106,44.296560459999995,-0.0073410000000000974,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
16452,0,0.120372,40.606701,96.9,88.75,143.41,49.0,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6340,12910,0.1457109999999999,44.31137796,33.51,10.68,113.0,14.5,0,0.14968158333333334,44.31137546,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,OLD
5445,0,0.11634,40.606701,76.87,45.27,61.8,25.0,0,0.12481016666666662,40.6610035,-0.010108000000000103,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1378,4137,0.146348,46.30537836,38.68,21.09,19.6,10.392,0,0.14986466666666667,44.44841206,-0.0033959999999999824,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
2502,0,0.147506,46.30537836,0.0,26.04,39.1,10.392,1,0.15070391666666666,44.44841206,-0.003044999999999992,2.1777792000000034,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6100,0,0.144039,45.30837756,0.0,11.84,83.62,10.392,0,0.15000933333333333,44.26693046,-0.007920999999999984,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
72724,44243,0.1152369999999999,40.606701,191.89,25.92,328.82,17.320999999999998,0,0.12185358333333333,40.565971499999996,-0.008161000000000002,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
33511,0,0.1274559999999999,40.606701,378.02,39.84,392.77,26.6,0,0.13751025,40.565971499999996,-0.00018000000000001348,3.600000006542814e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
66440,0,0.165605,44.31137796,0.0,6.45,133.19,13.856,0,0.166272,44.28174536,-0.00038499999999999646,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,RECENT
8705,0,0.147506,45.80687796,56.01,17.1,52.27,10.35,0,0.15070391666666666,44.406745459999996,-0.003044999999999992,1.6777787999999987,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
1632,0,0.144039,46.30537836,43.28,27.28,20.13,13.856,0,0.14943283333333332,44.26693036,-0.007920999999999984,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
9387,0,0.114202,41.27136420000001,19.77,33.83,23.97,16.435,0,0.12602108333333328,40.7733663,-0.013839999999999894,0.8295828000000043,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
3221,0,0.1457109999999999,44.31137796,0.0,17.82,47.29,15.0,0,0.1497395,44.32619036,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
52729,795239,0.1186359999999999,40.606701,238.43,25.92,298.29,17.320999999999998,0,0.1264635833333333,40.7017324,-0.008497000000000005,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
3059,0,0.147506,46.30537836,0.0,27.44,44.65,13.2,0,0.15107325,44.703968659999994,-0.003044999999999992,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
4209,0,0.161747,44.31137796,0.0,13.4,31.03,13.856,0,0.16613183333333334,44.31137536,-0.0064730000000000065,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
93166,0,0.114017,40.606701,0.0,39.16,854.97,49.52,0,0.12165625000000001,40.6745798,-0.0078059999999999935,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
1931,0,0.147506,46.30537836,0.0,21.09,28.43,10.392,0,0.15070391666666666,44.448411959999994,-0.003044999999999992,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
803018,0,0.1169099999999999,40.606701,6.22,52.24,15.09,33.0,0,0.12536008333333334,40.6474275,-0.009528000000000009,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
11494,0,0.146348,45.30837756,0.0,18.4,157.04,13.856,0,0.1499535,44.46322695999999,-0.0033959999999999824,1.1777784000000011,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
264770,0,0.1152369999999999,41.27136420000001,36.6,47.57,34.89,23.1,0,0.12387383333333334,40.7733663,-0.009328000000000017,0.8295828000000043,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
3418,0,0.144902,44.31137796,0.0,24.42,47.13,13.2,0,0.14910874999999998,44.44470995999999,-0.0034369999999999956,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,RECENT
5627,0,0.1152369999999999,41.1052014,86.9,21.98,53.75,15.1,0,0.12406833333333334,40.6212142,-0.009328000000000017,0.6629160000000098,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6836,0,0.165794,44.31137796,0.0,23.65,73.82,10.35,0,0.17050816666666668,44.40026526,-0.0046700000000000075,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
1162013,0,0.1646369999999999,44.31137796,0.0,15.16,336.49,10.392,0,0.16779716666666666,44.355820359999996,-0.0015469999999999928,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
765101,0,0.142819,44.31137796,0.0,28.45,473.57,13.856,1,0.14701683333333335,44.37063526,-0.0037780000000000036,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
34071,0,0.165022,44.31137796,485.45,29.76,188.78,13.2,0,0.16643208333333334,44.370635459999995,-0.0006749999999999812,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
2476,0,0.146348,46.30537836,0.0,26.08,35.71,12.55,0,0.1499535,44.62989366,-0.0033959999999999824,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
10873,0,0.2292719999999999,45.80687796,56.11,32.56,37.91,13.2,0,0.19049666666666665,44.82619036,0.060877000000000014,1.6777787999999987,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,DISCOUNT,MULTIPLE,RECENT
11448,0,0.148299,41.1052014,137.41,50.85,144.57,17.320999999999998,0,0.15402591666666662,41.17391356,-0.0017599999999999838,0.16491552000000098,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
2581,0,0.138847,44.31137796,111.72,11.24,21.53,15.0,0,0.1472875,44.31137546,-0.010651999999999995,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
19521,0,0.113046,40.606701,1.12,11.01,190.88,58.0,0,0.12632841666666664,40.6066995,-0.014999999999999902,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
62,0,0.147506,46.30537836,1.19,26.02,1.98,13.2,0,0.15058583333333334,44.26693046,-0.004461999999999994,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
11724,0,0.0006,0.0,0.0,5.06,146.4,13.2,0,0.0006,0.0,0.0,0.0,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
74034,0,0.111125,40.606701,586.32,8.28,591.22,21.99,0,0.11954958333333333,40.6202755,-0.009174999999999989,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
2463,0,0.146694,44.31137796,0.0,26.04,38.5,10.39,1,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
47807,0,0.1152369999999999,41.1052014,45.64,25.77,69.2,16.5,0,0.12406833333333334,40.6212142,-0.009328000000000017,0.6629160000000098,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
108615,0,0.115174,40.606701,454.54,58.92,824.76,59.0,0,0.12289458333333332,40.565971499999996,-0.008403999999999995,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4820,0,0.186188,45.80687796,0.0,36.04,351.18,10.392,0,0.18941816666666667,45.760930359999996,-0.0007260000000000044,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
75993,0,0.111125,40.606701,650.0,25.32,517.37,43.45,0,0.12074766666666668,40.5795475,-0.013453000000000007,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
35966,0,0.1446309999999999,44.31137796,264.54,31.2,436.23,13.856,1,0.14793316666666667,44.296560459999995,-0.003037999999999985,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
15333,0,0.120372,40.606701,228.77,26.76,190.7,19.8,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1591,0,0.141434,44.31137796,43.49,10.08,18.25,10.392,1,0.22144141666666664,44.3706358,-0.134625,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
86656,0,0.11399,40.606701,0.0,19.8,988.69,19.8,0,0.12144133333333333,40.565971499999996,-0.010162000000000004,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
54719,0,0.145677,41.27136420000001,709.36,43.23,2057.66,19.8,0,0.160961,41.0916015,-0.016267999999999977,0.33158231999999543,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,RECENT
46127,0,0.1152369999999999,40.606701,339.82,0.7200000000000011,532.72,16.5,0,0.12378800000000001,40.565971499999996,-0.008715000000000014,3.600000006542814e-06,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
1057,0,0.148299,41.1052014,40.7,32.48,13.18,15.001,1,0.16026733333333332,41.105198640000005,-0.013637999999999983,0.16491552000000098,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
112813,0,0.1620329999999999,44.31137796,0.0,19.28,487.71,10.392,0,0.16725991666666665,44.38545026,-0.006748000000000004,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
10019,0,0.120372,40.606701,0.0,36.22,142.19,20.0,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4823,0,0.1458839999999999,44.31137796,0.0,28.6,72.37,13.856,0,0.1498278333333333,44.38545026,-0.002818000000000015,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,RECENT
15366,0,0.237776,44.31137796,0.0,0.12,353.95,15.0,0,0.22050758333333334,44.40026526,0.08368699999999998,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
2947,0,0.146694,44.31137796,74.0,21.48,45.24,10.392,0,0.15121716666666665,44.38545035999999,-0.0045469999999999955,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
6197,0,0.1457109999999999,44.31137796,0.0,21.52,88.91,13.2,0,0.14985533333333334,44.35582026,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
8283,3911,0.1457109999999999,44.31137796,0.0,20.34,73.5,14.49,0,0.14966683333333333,44.32619036,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
3037,10766,0.146694,44.31137796,80.09,34.27,46.25,15.0,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
369,422,0.146694,44.31137796,0.0,30.22,5.76,13.2,0,0.151043,44.39622483272727,-0.0045469999999999955,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
21925,590485,0.145789,44.31137796,0.0,12.5,298.57,14.4,0,0.14841583333333333,44.29656036,-0.0022240000000000038,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
2288838,0,0.1646369999999999,44.31137796,329.69,17.13,238.15,10.35,0,0.16805391666666666,44.370635459999995,-0.0015469999999999928,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
3118110,468369,0.1186359999999999,40.606701,105.84,44.88,209.07,30.0,0,0.13230499999999998,41.491211039999996,-0.009007000000000015,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
15010,0,0.144038,45.30837756,0.0,15.76,101.26,13.8,0,0.14919983333333334,44.26693026,-0.006765999999999994,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
14743,0,0.1457109999999999,44.31137796,0.0,14.64,5.56,10.392,0,0.14979741666666666,44.341005259999996,-0.0037669999999999926,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
68683,0,0.145789,44.31137796,595.39,10.0,161.88,15.0,0,0.14841583333333333,44.296560459999995,-0.0022240000000000038,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
9737,0,0.142881,45.80687796,0.0,18.12,38.34,10.392,0,0.14804158333333334,44.546560459999995,-0.006877999999999995,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
22526,0,0.1152369999999999,40.606701,289.43,20.0,259.84,41.6,0,0.12363475,40.6066995,-0.009328000000000017,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
0,0,0.115174,40.606701,0.0,20.29,0.0,15.001,0,0.12233824999999994,40.728885,-0.007136999999999893,0.0,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
6449,0,0.164635,44.31137796,141.06,23.76,85.96,10.392,0,0.1690586666666666,44.40026526,-0.0035200000000001064,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
3668,0,0.16695,44.31137796,0.0,22.52,43.63,13.856,0,0.1708356666666667,44.35582026,-0.0029840000000000144,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
35609,0,0.1157609999999999,40.606701,274.06,18.36,453.6,20.0,0,0.12381550000000001,40.6474275,-0.00895499999999999,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
28518,0,0.144149,44.31137796,527.84,24.42,394.08,13.15,0,0.14828216666666663,44.38545035999999,-0.003400999999999904,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
56429,0,0.112922,40.606701,521.89,5.52,504.14,33.0,1,0.12303491666666666,40.728885,-0.010990999999999987,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
71120,0,0.143166,44.31137796,588.1,20.84,899.18,14.26,0,0.14730783333333333,44.35582046,-0.0037780000000000036,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
36005,18711,0.142996,44.31137796,892.68,28.2,405.66,12.5,0,0.14796483333333332,44.26693046,-0.0039939999999998865,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
6010,0,0.11634,40.606701,28.71,18.0,76.15,16.0,0,0.12519466666666665,40.6338515,-0.010108000000000103,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
42018,46810,0.1640569999999999,44.31137796,0.0,15.16,271.47,10.392,0,0.16822816666666662,44.35582046,-0.003573000000000104,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
3297,0,0.144039,45.80687796,34.27,20.48,39.66,13.15,0,0.15000933333333333,44.26693046,-0.007920999999999984,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4584,0,0.141434,44.31137796,0.0,9.919999999999993,47.6,13.2,0,0.1480225,44.34100546,-0.008329000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
37740,0,0.115174,40.606701,148.31,29.43,209.57,27.71,0,0.12278558333333334,40.6610035,-0.007801000000000002,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
3293,0,0.14612,44.31137796,0.0,28.56,51.09,11.4,0,0.1507005,44.26693036,-0.005149999999999988,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
2146,0,0.147506,46.30537836,0.0,26.73,33.21,13.2,0,0.15070391666666666,44.448411959999994,-0.003044999999999992,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
2673,0,0.141434,44.31137796,0.0,9.88,31.33,13.164,0,0.14826658333333334,44.29656026,-0.008329000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
2882597,976731,0.144149,44.31137796,109.95,30.0,134.57,12.0,0,0.14800383333333333,44.26693046,-0.0039939999999998865,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
200558,0,0.1646369999999999,44.31137796,0.0,33.12,39.97,13.2,0,0.16858933333333334,44.26693036,-0.004194000000000003,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
8545,0,0.186188,45.80687796,0.0,33.84,95.39,10.392,0,0.1897295,45.76093046,-0.0007260000000000044,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
